"","partic","session","token","group","duration","i_min","i_max","ri","ri_2","max_rising_velocity","wmrv","newest","x","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","session_token","group_name"
"486",44,1,23,1,0.03755449954,45.21693804,55.39539963,10.17846159,0.2251028494,513.6191123,"9.271873038","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Control"
"487",44,1,32,1,0.01791101811,42.54012702,53.41576025,10.87563322,0.2556558709,470.390945,"8.806220165","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Control"
"488",44,1,37,1,0.01846927694,59.70046834,60.70097045,1.000502106,0.01675869778,77.05852239,"1.269477602","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Control"
"489",44,1,38,1,0.0373920432,41.44458145,62.80477785,21.3601964,0.515391775,766.8018031,"12.20929091","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Control"
"490",44,1,43,1,0.01899329475,50.17630408,64.72096248,14.54465841,0.2898710591,611.6284627,"9.450237437","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Control"
"491",44,5,11,1,0.04400413888,52.25153056,70.48392234,18.23239178,0.3489350758,600.5640034,"8.52058148","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Control"
"492",44,5,12,1,0.03777906546,50.06205955,64.76465816,14.70259861,0.2936874499,442.492637,"6.832316415","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Control"
"493",44,5,21,1,0.01438807021,55.93452202,64.78785509,8.853333072,0.1582803026,375.9939503,"5.80346347","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Control"
"494",44,5,22,1,0.02751304295,39.07288122,58.25849689,19.18561567,0.4910212677,628.9290433,"10.79549039","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Control"
"495",44,5,23,1,0.01973612297,48.74750902,54.43275373,5.685244712,0.1166263636,224.5681169,"4.125606396","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Control"
"496",44,5,25,1,0.01352980333,58.13550667,62.52556688,4.390060213,0.07551426768,207.449828,"3.317840019","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Control"
"497",44,5,29,1,0.03427974215,47.26381968,62.37970508,15.1158854,0.3198193777,627.0944108,"10.0528595","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Control"
"498",44,5,30,1,0.0193179767,58.136603,66.40153054,8.264927541,0.1421639228,337.7219301,"5.08605641","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Control"
"499",44,5,33,1,0.01786436033,57.25561694,61.04782899,3.792212046,0.06623301343,145.723371,"2.38703609","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Control"
"500",44,5,41,1,0.03230692761,42.75381995,59.41128403,16.65746408,0.3896134684,416.7910451,"7.015351577","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Control"
"501",44,5,44,1,0.01611834737,56.59377565,68.11737236,11.52359671,0.2036195071,425.4392947,"6.245679773","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Control"
"502",44,6,3,1,0.01503687707,68.40803711,74.27671558,5.868678468,0.08578931242,297.4836391,"4.00507261","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Control"
"503",44,6,11,1,0.02854195786,57.12470904,74.78196708,17.65725804,0.3091001834,537.6187438,"7.189149534","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Control"
"504",44,6,27,1,0.01365011121,59.89030994,64.11351475,4.223204815,0.07051566137,107.3019364,"1.673624303","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Control"
"505",44,6,37,1,0.05346166665,43.08324858,66.02142442,22.93817584,0.5324151866,665.8267276,"10.08501003","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Control"
"506",44,6,42,1,0.01730095968,51.53874391,66.60131345,15.06256954,0.2922572107,312.1164695,"4.686341054","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Control"
"507",44,6,66,1,0.01395505197,45.94385765,68.52018585,22.5763282,0.4913894774,694.7297801,"10.13905277","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Control"
"508",47,1,16,3,0.01619753882,54.85483144,60.92061077,6.065779338,0.1105787618,215.4293786,"3.536231431","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"509",47,1,23,3,0.01841014923,49.88506703,56.37067561,6.485608582,0.1300110227,358.3718036,"6.357415441","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"510",47,1,32,3,0.01721823857,43.45498441,52.68844326,9.233458848,0.2124833083,261.7089465,"4.967103416","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"511",47,1,38,3,0.01995600586,55.78216365,64.89116056,9.108996907,0.1632958693,282.1625694,"4.348243536","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"512",47,1,43,3,0.01841163668,57.21371274,65.06859477,7.854882038,0.1372901995,437.9879767,"6.731173129","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Comparison"
"513",47,1,44,3,0.01688319049,62.55692662,66.02637699,3.469450377,0.05546069099,196.7406109,"2.979727495","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Comparison"
"514",47,5,11,3,0.02413477821,48.74527999,59.32003948,10.57475949,0.2169391476,431.3915295,"7.272273134","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Comparison"
"515",47,5,12,3,0.01181440495,58.32758757,62.23628545,3.908697883,0.06701285011,358.9382336,"5.767346669","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Comparison"
"516",47,5,21,3,0.0543695447,35.75213015,56.1650607,20.41293055,0.5709570442,1100.082828,"19.58660446","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Comparison"
"517",47,5,22,3,0.0568195122,29.29810578,44.94112496,15.64301918,0.5339259573,1839.290067,"40.92665836","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Comparison"
"518",47,5,23,3,0.006871703467,54.08423064,62.00396552,7.919734883,0.1464333465,527.0663139,"8.500525886","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Comparison"
"519",47,5,25,3,0.01194613855,53.54201308,62.75101697,9.209003897,0.1719958472,571.6655975,"9.11006108","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Comparison"
"520",47,5,29,3,0.04044801763,39.16578407,58.42348602,19.25770196,0.4916970876,834.036121,"14.27569934","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Comparison"
"521",47,5,30,3,0.04683224411,42.6012192,59.11574649,16.51452729,0.3876538655,536.0072317,"9.067080491","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Comparison"
"522",47,5,33,3,0.02044880796,58.27177667,65.62294896,7.351172296,0.1261532206,362.413006,"5.522656506","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Comparison"
"523",47,5,41,3,0.03417992404,44.18655492,61.90121017,17.71465526,0.4009060061,1114.572167,"18.00566037","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Comparison"
"524",47,5,44,3,0.02283699449,50.86680004,64.70099246,13.83419242,0.2719689937,1004.784854,"15.5296668","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Comparison"
"525",47,6,3,3,0.0221813749,52.62484464,65.16036555,12.53552092,0.2382053762,453.8759431,"6.965521743","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Comparison"
"526",47,6,11,3,0.01596332202,57.68332271,59.99906642,2.315743708,0.0401458099,201.6498382,"3.360882931","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Comparison"
"527",47,6,27,3,0.01802199207,56.89835728,59.90436741,3.006010129,0.05283122875,271.6434505,"4.534618464","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Comparison"
"528",47,6,36,3,0.01513899109,50.17395197,56.46407438,6.290122407,0.1253662939,355.5155494,"6.296314131","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Comparison"
"529",47,6,37,3,0.01108809549,53.25197194,63.00281362,9.750841682,0.183107617,294.083163,"4.667778249","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Comparison"
"530",47,6,42,3,0.03193681858,53.5063627,64.46212404,10.95576134,0.2047562344,438.8263899,"6.807507453","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Comparison"
"531",47,6,62,3,0.0178504008,51.88649171,57.39749949,5.51100778,0.1062127656,333.5523497,"5.811269702","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Comparison"
"532",47,6,66,3,0.01510800195,44.23156658,50.90935299,6.677786406,0.1509733189,338.3608722,"6.64634006","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Comparison"
"533",49,1,13,3,0.01119667607,64.53374421,71.28086573,6.747121515,0.1045518371,183.8876201,"2.579761317","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Comparison"
"534",49,1,16,3,0.01623280685,58.95788142,64.92862291,5.970741491,0.1012713033,262.0046676,"4.035272209","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Comparison"
"535",49,1,23,3,0.0146425207,63.34026494,67.11391546,3.773650528,0.05957743517,201.336354,"2.999919654","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_23","Comparison"
"536",49,1,32,3,0.01897685716,52.30113949,63.25679763,10.95565814,0.2094726472,543.9792915,"8.599538892","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Comparison"
"537",49,1,37,3,0.01952431297,54.80072116,69.41280062,14.61207947,0.2666402769,627.6659664,"9.042510327","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Comparison"
"538",49,1,38,3,0.01111108479,63.22946579,68.89936632,5.669900534,0.08967180828,235.9112628,"3.423997569","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Comparison"
"539",49,1,43,3,0.01210352418,64.67828105,68.31390628,3.635625235,0.05621091309,166.9249474,"2.443498791","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Comparison"
"540",49,1,44,3,0.01568787466,62.52720075,66.6251022,4.097901456,0.06553790042,251.8856692,"3.780642143","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Comparison"
"541",49,5,11,3,0.02235098893,56.4816111,69.08149763,12.59988653,0.2230794464,533.2431623,"7.719044616","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Comparison"
"542",49,5,12,3,0.02266282676,52.96489545,68.4542303,15.48933485,0.292445302,991.7256334,"14.48742655","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Comparison"
"543",49,5,21,3,0.01619138514,52.25527285,64.11071467,11.85544182,0.2268755126,723.5965725,"11.28667144","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Comparison"
"544",49,5,22,3,0.03136579916,27.28155523,49.02252913,21.74097389,0.796911089,1580.821942,"32.24684589","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Comparison"
"545",49,5,23,3,0.0173096061,64.52858758,66.08734602,1.558758442,0.02415609113,93.8716851,"1.420418442","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Comparison"
"546",49,5,25,3,0.01662846023,58.95320144,70.23613256,11.28293112,0.1913879287,480.6604266,"6.843492218","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Comparison"
"547",49,5,29,3,0.02879197672,55.93474425,63.57947837,7.644734126,0.1366723712,289.2218839,"4.548981705","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Comparison"
"548",49,5,30,3,0.02275291445,50.67965468,71.01745584,20.33780116,0.4013010998,1144.120885,"16.1104178","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Comparison"
"549",49,5,33,3,0.01919174726,60.71034226,65.54926476,4.838922502,0.07970507695,169.7814264,"2.590134718","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Comparison"
"550",49,5,41,3,0.028706316,39.34976604,66.89921364,27.5494476,0.7001171892,835.8190153,"12.49370463","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Comparison"
"551",49,5,44,3,0.01549998815,58.03143001,68.87416274,10.84273273,0.1868424184,425.3058375,"6.175114449","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Comparison"
"552",49,6,3,3,0.01969550033,56.88366615,69.24131247,12.35764632,0.2172441959,537.5210265,"7.763010367","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Comparison"
"553",49,6,11,3,0.01571985655,62.40569935,68.59738468,6.19168533,0.09921666441,291.7558441,"4.253162791","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Comparison"
"554",49,6,27,3,0.01542030157,57.63356146,67.75410941,10.12054796,0.1756016408,338.6207357,"4.997788896","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Comparison"
"555",49,6,36,3,0.03175930932,41.19718024,62.02020923,20.82302899,0.5054479184,666.0070541,"10.73854897","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Comparison"
"556",49,6,37,3,0.04272967074,43.06731783,63.06946992,20.0021521,0.4644392339,543.3476724,"8.61506642","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Comparison"
"557",49,6,42,3,0.01883233172,52.23646182,65.03469508,12.79823325,0.2450057452,489.8949839,"7.532825108","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Comparison"
"558",49,6,62,3,0.03858268181,45.72061345,64.77587129,19.05525784,0.4167760755,598.8119596,"9.244367504","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Comparison"
"559",49,6,66,3,0.01795564741,40.31861324,59.3782606,19.05964736,0.4727257669,573.899662,"9.665147752","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Comparison"
"560",50,1,13,1,0.01913338546,54.81652064,70.91147086,16.09495021,0.2936149545,861.0200863,"12.14218343","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Control"
"561",50,1,16,1,0.01700838061,57.6253889,69.27469938,11.64931048,0.2021558674,270.0547378,"3.898316994","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Control"
"562",50,1,32,1,0.01633276054,52.46339407,69.48200233,17.01860827,0.3243901499,999.8312131,"14.38978699","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Control"
"563",50,1,37,1,0.01572022655,56.64357495,59.57197498,2.928400031,0.05169871487,122.9467822,"2.063835926","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Control"
"564",50,1,38,1,0.04382008633,47.03562751,56.67707102,9.641443517,0.2049817134,490.0268216,"8.645944697","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Control"
"565",50,1,43,1,0.01923808668,51.18873685,71.41052351,20.22178665,0.3950436736,1260.133093,"17.64632202","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Control"
"566",50,1,44,1,0.01737526162,46.72612011,63.51564943,16.78952932,0.3593178565,672.9052102,"10.5943215","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_44","Control"
"567",50,5,11,1,0.03003603351,55.20104529,68.96024875,13.75920346,0.2492562122,443.7578259,"6.434980064","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Control"
"568",50,5,12,1,0.03691438363,50.27340463,66.73618405,16.46277942,0.3274649796,645.9427177,"9.679047834","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Control"
"569",50,5,21,1,0.01349624887,59.30084539,66.3860716,7.085226203,0.1194793456,393.0898406,"5.921269796","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Control"
"570",50,5,22,1,0.03774392021,38.55250555,63.10151143,24.54900588,0.6367681044,811.9211906,"12.8669056","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Control"
"571",50,5,23,1,0.01151667459,68.79287092,74.54364836,5.750777439,0.08359554358,350.6463143,"4.703905993","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Control"
"572",50,5,25,1,0.02195286498,58.83883021,71.27550329,12.43667307,0.2113684625,419.1621811,"5.880872975","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Control"
"573",50,5,29,1,0.02180621489,63.60358169,75.48235576,11.87877407,0.1867626595,508.9597507,"6.742764526","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Control"
"574",50,5,30,1,0.01933488687,59.59063487,68.58475513,8.99412026,0.1509317744,371.5664376,"5.417624323","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Control"
"575",50,5,33,1,0.01553459963,59.93793143,73.34225522,13.40432379,0.2236367434,455.0234137,"6.204109928","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Control"
"576",50,5,41,1,0.01878859442,51.75175958,67.73804252,15.98628295,0.308903177,415.2133065,"6.129691545","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Control"
"577",50,5,44,1,0.01191462959,67.07252673,75.62890727,8.556380542,0.1275690802,359.593783,"4.754713456","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Control"
"578",50,6,11,1,0.0118528606,65.9627048,76.93898425,10.97627944,0.1664012941,418.4499687,"5.438724891","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Control"
"579",50,6,27,1,0.01337124961,67.86342059,77.53251058,9.669089988,0.1424786712,398.195965,"5.135858004","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Control"
"580",50,6,36,1,0.01482130047,70.23187526,71.07565803,0.8437827657,0.01201424229,326.7034711,"4.596559219","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Control"
"581",50,6,37,1,0.02379373126,57.51042385,72.81695103,9.669089988,0.2661522236,439.4998924,"6.035681063","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Control"
"582",50,6,42,1,0.01062872308,69.80202925,78.1676103,8.365581052,0.1198472472,363.270492,"4.64732759","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Control"
"583",50,6,62,1,0.01030263346,67.50174576,72.86963976,5.367893992,0.07952229874,147.9264576,"2.030014943","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Control"
"584",50,6,66,1,0.02672699209,60.60401545,80.5858172,19.98180175,0.329710855,565.2461798,"7.014214156","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Control"
"585",51,1,13,1,0.01623957829,69.04098613,79.71899448,10.67800834,0.1546618747,613.8973312,"7.700766112","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_13","Control"
"586",51,1,16,1,0.01673254963,76.57031187,81.34370866,4.773396791,0.06234004635,180.7387232,"2.221913977","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_16","Control"
"587",51,1,32,1,0.02670660213,56.77117345,73.80935216,17.0381787,0.3001202488,976.7048381,"13.232806","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_32","Control"
"588",51,1,37,1,0.01302461353,61.03905767,71.76283314,10.72377547,0.1756871071,515.4143174,"7.182190208","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_37","Control"
"589",51,1,38,1,0.02458477939,56.24059821,80.69924015,24.45864195,0.4348929906,1285.507189,"15.92960711","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_38","Control"
"590",51,1,43,1,0.01752286946,70.04409587,78.96748222,8.92338635,0.1273966955,560.8104095,"7.101789164","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1_43","Control"
"591",51,5,11,1,0.0221509418,66.37596836,76.4491814,10.07321304,0.151759941,466.7510859,"6.105377158","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_11","Control"
"592",51,5,12,1,0.01976151939,65.02933917,74.92582191,9.89648274,0.1521848886,509.7178654,"6.80296662","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_12","Control"
"593",51,5,21,1,0.01511049361,66.59332093,74.70579905,8.112478113,0.1218211977,474.6186747,"6.353170447","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_21","Control"
"594",51,5,22,1,0.03679314071,48.27596371,65.18948263,16.91351892,0.3503507257,599.3480294,"9.193937506","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_22","Control"
"595",51,5,23,1,0.007004430102,70.98465454,74.27833843,3.293683881,0.04639994239,178.4191867,"2.402035243","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_23","Control"
"596",51,5,25,1,0.01669131089,75.09511541,76.79984958,1.704734168,0.02270099937,158.040835,"2.057827402","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_25","Control"
"597",51,5,29,1,0.03650002569,51.47791253,69.53098886,18.05307634,0.350695579,922.0227734,"13.26060205","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_29","Control"
"598",51,5,30,1,0.01790285405,69.59177833,77.51039598,7.918617646,0.1137866834,399.9776526,"5.160309757","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_30","Control"
"599",51,5,33,1,0.01737775008,71.8050175,76.85523982,5.05022232,0.07033244328,262.4464878,"3.414815808","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_33","Control"
"600",51,5,41,1,0.03359240762,54.86034338,73.4074586,18.54711522,0.3380787301,478.1493499,"6.513634432","fricative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_41","Control"
"601",51,5,44,1,0.01009897752,68.80914205,74.2451907,5.436048642,0.07900183725,266.8683582,"3.594419459","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","5_44","Control"
"602",51,6,3,1,0.01221107632,66.11500856,71.91825009,5.803241529,0.08777494936,251.3374747,"3.494766272","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_3","Control"
"603",51,6,11,1,0.01785900572,69.56474429,74.98224202,5.417497725,0.07787705943,316.4957878,"4.220943243","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_11","Control"
"604",51,6,27,1,0.01671149703,71.41964057,78.69374654,7.27410597,0.1018502181,463.311257,"5.887523182","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_27","Control"
"605",51,6,36,1,0.02313821899,56.57976179,72.11069757,15.53093577,0.274496309,519.1448223,"7.19927611","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_36","Control"
"606",51,6,37,1,0.02660276932,54.22692279,73.57953086,19.35260808,0.3568819155,553.9736112,"7.528909259","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_37","Control"
"607",51,6,42,1,0.0346149624,63.25777376,81.81408158,18.55630782,0.2933443073,798.479561,"9.759683732","stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_42","Control"
"608",51,6,62,1,0.01585595522,59.58056802,72.7438167,13.16324868,0.2209319097,511.1130333,"7.02620589","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_62","Control"
"609",51,6,66,1,0.02867709282,52.82133964,69.64792392,16.82658429,0.3185565607,668.3207317,"9.595702126","tap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6_66","Control"
